Formatted Date,Summary,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2014-07-11 08:00:00.000 +0200,Overcast,16.99444444,16.99444444,0.89,8.9677,238,9.982,1003.19
2014-07-11 16:00:00.000 +0200,Foggy,16.20555556,16.20555556,0.93,13.7655,242,2.0608,1002.45
2014-07-12 00:00:00.000 +0200,Overcast,17.2,17.2,0.93,11.0607,291,5.2164,1003.08
2014-07-12 08:00:00.000 +0200,Mostly Cloudy,18.56111111,18.56111111,0.81,20.1089,298,9.982,1005.39
2014-07-12 16:00:00.000 +0200,Mostly Cloudy,23.64444444,23.64444444,0.5,21.1876,289,11.7691,1007.93
2014-07-13 00:00:00.000 +0200,Partly Cloudy,16.83888889,16.83888889,0.83,11.27,260,16.1,1011.09
2014-07-13 08:00:00.000 +0200,Partly Cloudy,21.11111111,21.11111111,0.73,2.0447,219,15.1823,1012.13
2014-07-13 16:00:00.000 +0200,Partly Cloudy,22.81111111,22.81111111,0.58,5.6028,201,16.1,1012.38
2014-07-14 08:00:00.000 +0200,Partly Cloudy,21.65555556,21.65555556,0.72,3.3327,211,15.1823,1013.27
2014-07-14 16:00:00.000 +0200,Mostly Cloudy,27.26666667,27.11666667,0.41,0.1288,210,10.2557,1012.11
2014-07-15 00:00:00.000 +0200,Mostly Cloudy,18.33333333,18.33333333,0.9,6.6493,321,15.1823,1014.12
2014-07-15 08:00:00.000 +0200,Mostly Cloudy,22.34444444,22.34444444,0.74,5.1037,3,15.1823,1015.05
2014-07-15 16:00:00.000 +0200,Mostly Cloudy,27.52222222,27.72777778,0.47,19.7064,351,15.8263,1013.41
2014-07-16 00:00:00.000 +0200,Partly Cloudy,18.43333333,18.43333333,0.86,6.3434,312,16.1,1015.57
2014-07-16 08:00:00.000 +0200,Partly Cloudy,22.08333333,22.08333333,0.69,13.1698,19,15.1823,1015.75
2014-07-16 16:00:00.000 +0200,Partly Cloudy,30.07222222,29.22222222,0.35,15.778,30,15.8263,1014.16
2014-07-17 00:00:00.000 +0200,Mostly Cloudy,21.09444444,21.09444444,0.78,16.1966,108,9.982,1016.88
2014-07-17 08:00:00.000 +0200,Partly Cloudy,22.13333333,22.13333333,0.7,11.5598,27,15.1823,1016.54
2014-07-17 16:00:00.000 +0200,Partly Cloudy,27.88333333,28.19444444,0.49,22.1053,21,9.9015,1014.35
2014-07-18 00:00:00.000 +0200,Partly Cloudy,19.42222222,19.42222222,0.87,11.27,350,15.1823,1016.18
2014-07-18 08:00:00.000 +0200,Mostly Cloudy,20.08333333,20.08333333,0.84,10.465,339,15.1823,1016.16
2014-07-19 00:00:00.000 +0200,Mostly Cloudy,20.53333333,20.53333333,0.84,10.7226,19,16.1,1015.95
2014-07-19 08:00:00.000 +0200,Mostly Cloudy,22.1,22.1,0.74,11.8818,18,15.1823,1016.35
2014-07-19 16:00:00.000 +0200,Partly Cloudy,31.08888889,30.74444444,0.38,13.9104,341,10.2557,1015.14
2014-07-02 08:00:00.000 +0200,Partly Cloudy,20.81111111,20.81111111,0.58,7.9856,130,15.1823,1021.15
2014-07-02 16:00:00.000 +0200,Mostly Cloudy,27.26666667,26.55555556,0.29,14.1036,142,16.1,1019.48
2014-07-20 00:00:00.000 +0200,Clear,19.42222222,19.42222222,0.87,3.22,320,16.1,1016.02
2014-07-20 08:00:00.000 +0200,Clear,24.68333333,24.68333333,0.65,3.3488,57,15.1823,1015.62
2014-07-20 16:00:00.000 +0200,Partly Cloudy,32.24444444,31.73333333,0.35,7.889,161,16.1,1013.18
2014-07-21 00:00:00.000 +0200,Partly Cloudy,21.04444444,21.04444444,0.81,6.118,141,16.1,1012.48
2014-07-21 08:00:00.000 +0200,Partly Cloudy,24.68888889,24.68888889,0.67,11.914,151,15.1823,1009.48
2014-07-21 16:00:00.000 +0200,Partly Cloudy,31.05,31.71111111,0.45,22.3468,259,16.1,1007.52
2014-07-22 00:00:00.000 +0200,Overcast,22.78333333,22.78333333,0.71,6.1663,239,16.1,1008.77
2014-07-22 08:00:00.000 +0200,Overcast,20.13888889,20.13888889,0.88,10.4167,143,10.2235,1008.51
2014-07-22 16:00:00.000 +0200,Mostly Cloudy,23.83888889,23.83888889,0.7,16.583,21,9.982,1008.33
2014-07-23 00:00:00.000 +0200,Mostly Cloudy,19.46666667,19.46666667,0.9,10.8353,331,15.8263,1008.75
2014-07-23 08:00:00.000 +0200,Overcast,19.91666667,19.91666667,0.86,11.8335,351,9.982,1007.68
2014-07-23 16:00:00.000 +0200,Overcast,21.22777778,21.22777778,0.78,12.4614,353,9.982,1008.12
2014-07-24 00:00:00.000 +0200,Mostly Cloudy,18.2,18.2,0.87,10.8997,300,15.8263,1009.05
2014-07-24 08:00:00.000 +0200,Partly Cloudy,20.81111111,20.81111111,0.76,4.7978,290,10.2718,1009.62
2014-07-24 16:00:00.000 +0200,Mostly Cloudy,27.22222222,27.27222222,0.44,12.558,261,10.2557,1009.92
2014-07-25 00:00:00.000 +0200,Partly Cloudy,17.16111111,17.16111111,0.87,3.0751,230,16.1,1012.11
2014-07-25 08:00:00.000 +0200,Partly Cloudy,22.62777778,22.62777778,0.64,4.4597,4,15.1823,1012.93
2014-07-25 16:00:00.000 +0200,Mostly Cloudy,28.86111111,28.48333333,0.4,8.2593,339,16.1,1012.23
2014-07-26 00:00:00.000 +0200,Partly Cloudy,17.27222222,17.27222222,0.9,3.5742,301,16.1,1014.03
2014-07-26 08:00:00.000 +0200,Partly Cloudy,23.61111111,23.61111111,0.7,1.9964,60,15.1823,1013.7
2014-07-26 16:00:00.000 +0200,Mostly Cloudy,30.97222222,29.96111111,0.33,4.6529,193,16.1,1011.41
2014-07-27 00:00:00.000 +0200,Partly Cloudy,21.97777778,21.97777778,0.74,6.1502,90,16.1,1012.02
2014-07-27 08:00:00.000 +0200,Mostly Cloudy,22.02777778,22.02777778,0.75,3.059,169,9.982,1012.8
2014-07-27 16:00:00.000 +0200,Mostly Cloudy,25.11111111,25.11111111,0.62,9.6117,90,9.982,1012.1
2014-07-28 00:00:00.000 +0200,Overcast,17.8,17.8,0.91,10.948,137,11.9784,1013.4
2014-07-28 08:00:00.000 +0200,Mostly Cloudy,20.59444444,20.59444444,0.84,7.1967,115,9.982,1012.53
2014-07-28 16:00:00.000 +0200,Mostly Cloudy,24.83333333,24.83333333,0.63,13.9104,148,15.8263,1011.02
2014-07-29 00:00:00.000 +0200,Partly Cloudy,18.86666667,18.86666667,0.88,6.3434,148,15.7297,1010.98
2014-07-29 08:00:00.000 +0200,Mostly Cloudy,21.77222222,21.77222222,0.8,9.0482,141,9.338,1010.41
2014-07-29 16:00:00.000 +0200,Mostly Cloudy,27.21666667,28.05555556,0.56,7.8729,188,9.982,1009.19
2014-07-03 00:00:00.000 +0200,Partly Cloudy,17.2,17.2,0.75,6.1341,159,16.1,1018.58
2014-07-03 08:00:00.000 +0200,Mostly Cloudy,17.07777778,17.07777778,0.83,16.6152,319,9.982,1021.35
2014-07-03 16:00:00.000 +0200,Mostly Cloudy,24.00555556,24.00555556,0.44,9.3541,43,16.1,1022.83
2014-07-30 00:00:00.000 +0200,Partly Cloudy,20.43888889,20.43888889,0.88,3.0751,140,14.7637,1009.39
2014-07-30 08:00:00.000 +0200,Mostly Cloudy,22.15555556,22.15555556,0.79,11.1734,110,13.5562,1008.55
2014-07-30 16:00:00.000 +0200,Partly Cloudy,28.88888889,30.12777778,0.55,15.939,139,10.2557,1006.67
2014-07-31 00:00:00.000 +0200,Mostly Cloudy,21.07222222,21.07222222,0.81,19.7869,243,11.9784,1007.17
2014-07-31 08:00:00.000 +0200,Overcast,18.89444444,18.89444444,0.91,5.5867,125,9.982,1008.63
2014-07-31 16:00:00.000 +0200,Mostly Cloudy,24.97222222,24.97222222,0.62,4.3631,256,9.982,1009.28
2014-07-04 00:00:00.000 +0200,Partly Cloudy,13.33888889,13.33888889,0.89,3.22,310,16.1,1024.24
2014-07-04 08:00:00.000 +0200,Partly Cloudy,21.72777778,21.72777778,0.56,1.6422,54,15.5526,1023.81
2014-07-04 16:00:00.000 +0200,Partly Cloudy,27.24444444,26.53888889,0.29,7.8729,216,16.1,1020.09
2014-07-05 00:00:00.000 +0200,Partly Cloudy,14.63333333,14.63333333,0.79,6.0214,131,16.1,1017.16
2014-07-05 08:00:00.000 +0200,Partly Cloudy,19.9,19.9,0.61,19.2878,140,15.5526,1014.15
2014-07-05 16:00:00.000 +0200,Mostly Cloudy,29,28.22222222,0.35,12.4292,170,16.1,1010.57
2014-07-06 00:00:00.000 +0200,Partly Cloudy,19.98333333,19.98333333,0.7,11.0285,161,16.1,1012.21
2014-07-06 08:00:00.000 +0200,Partly Cloudy,22.60555556,22.60555556,0.67,9.6278,148,10.2235,1013.55
2014-07-06 16:00:00.000 +0200,Mostly Cloudy,31.08333333,31.10555556,0.41,10.5294,220,9.982,1012.6
2014-07-07 00:00:00.000 +0200,Partly Cloudy,19.93333333,19.93333333,0.81,6.44,180,16.1,1014
2014-07-07 08:00:00.000 +0200,Clear,24,24,0.7,3.7352,159,15.1823,1015.09
2014-07-07 16:00:00.000 +0200,Partly Cloudy,32.24444444,31.50555556,0.33,9.3541,211,9.982,1014.1
2014-07-08 00:00:00.000 +0200,Clear,21.16111111,21.16111111,0.83,3.22,170,16.1,1013.88
2014-07-08 08:00:00.000 +0200,Mostly Cloudy,23.75,23.75,0.71,12.2199,128,14.9569,1011
2014-07-08 16:00:00.000 +0200,Mostly Cloudy,24.03888889,24.03888889,0.73,8.9355,81,9.982,1007.94
2014-07-09 00:00:00.000 +0200,Mostly Cloudy,21.46111111,21.46111111,0.82,13.9104,191,15.8263,1006.74
2014-07-09 08:00:00.000 +0200,Mostly Cloudy,21.86111111,21.86111111,0.83,8.5169,215,9.982,1004.94
2014-07-09 16:00:00.000 +0200,Mostly Cloudy,22.15555556,22.15555556,0.6,16.8728,260,9.982,1005.25
2014-06-01 00:00:00.000 +0200,Mostly Cloudy,11.69444444,11.69444444,0.83,6.0053,322,16.1,1015.51
2014-06-01 08:00:00.000 +0200,Overcast,13.81111111,13.81111111,0.74,3.3327,325,10.5777,1013.76
2014-06-01 16:00:00.000 +0200,Mostly Cloudy,17.88333333,17.88333333,0.64,10.8514,300,9.982,1012.96
2014-06-10 00:00:00.000 +0200,Partly Cloudy,18.77222222,18.77222222,0.74,3.3488,338,16.1,1018.63
2014-06-10 08:00:00.000 +0200,Clear,24.82222222,24.82222222,0.52,8.3237,26,15.1823,1018.68
2014-06-10 16:00:00.000 +0200,Partly Cloudy,33.91111111,32.4,0.25,7.8085,359,16.1,1016.32
2014-06-11 00:00:00.000 +0200,Mostly Cloudy,24.60555556,24.60555556,0.52,11.27,40,16.1,1017.14
2014-06-11 08:00:00.000 +0200,Partly Cloudy,24.78333333,24.78333333,0.59,10.7387,28,15.5526,1017.94
2014-06-11 16:00:00.000 +0200,Mostly Cloudy,32.26666667,31.13333333,0.3,15.6492,10,16.1,1016.61
2014-06-12 00:00:00.000 +0200,Partly Cloudy,21.58333333,21.58333333,0.54,6.601,52,16.1,1018.43
2014-06-12 08:00:00.000 +0200,Partly Cloudy,23.86666667,23.86666667,0.5,10.7387,13,15.5526,1018.68
2014-06-12 16:00:00.000 +0200,Partly Cloudy,31.17777778,29.66666667,0.27,11.0446,339,16.1,1016.82
2014-06-13 00:00:00.000 +0200,Partly Cloudy,22.07777778,22.07777778,0.65,11.3988,311,16.1,1016.35
2014-06-13 08:00:00.000 +0200,Partly Cloudy,22.85555556,22.85555556,0.62,11.753,344,15.5526,1015.32
2014-06-13 16:00:00.000 +0200,Partly Cloudy,27.82222222,26.89444444,0.28,23.6348,311,16.1,1012.15
2014-06-14 00:00:00.000 +0200,Mostly Cloudy,18.12777778,18.12777778,0.55,13.8943,310,16.1,1011.97
2014-06-14 08:00:00.000 +0200,Mostly Cloudy,17.82777778,17.82777778,0.57,8.1305,358,10.5777,1012.43
2014-06-14 16:00:00.000 +0200,Mostly Cloudy,23.86666667,23.86666667,0.25,22.1697,301,16.1,1011.72
2014-06-15 00:00:00.000 +0200,Clear,13.71111111,13.71111111,0.65,8.1949,330,16.1,1014.5
2014-06-15 08:00:00.000 +0200,Mostly Cloudy,17.53888889,17.53888889,0.58,14.7637,28,15.1823,1014.97
2014-06-15 16:00:00.000 +0200,Mostly Cloudy,23.95555556,23.95555556,0.29,15.5526,41,16.1,1013.86
2014-06-16 00:00:00.000 +0200,Mostly Cloudy,16.62222222,16.62222222,0.56,14.5061,41,16.1,1015.96
2014-06-16 08:00:00.000 +0200,Mostly Cloudy,17.01111111,17.01111111,0.59,14.5544,32,15.1823,1016.22
2014-06-16 16:00:00.000 +0200,Mostly Cloudy,22.22777778,22.22777778,0.39,4.6207,242,16.1,1014.74
2014-06-17 00:00:00.000 +0200,Overcast,14.56666667,14.56666667,0.89,10.8514,217,12.2521,1015.68
2014-06-17 08:00:00.000 +0200,Overcast,14.99444444,14.99444444,0.89,7.4221,349,9.8371,1014.89
2014-06-17 16:00:00.000 +0200,Overcast,20.09444444,20.09444444,0.62,4.4275,2,10.2557,1014.91
2014-06-18 00:00:00.000 +0200,Partly Cloudy,13.35555556,13.35555556,0.9,3.1395,235,15.134,1015.71
2014-06-18 08:00:00.000 +0200,Partly Cloudy,17.54444444,17.54444444,0.62,10.8353,14,15.1823,1015.2
2014-06-18 16:00:00.000 +0200,Mostly Cloudy,27.10555556,26.41111111,0.28,15.6814,1,16.1,1013.76
2014-06-19 00:00:00.000 +0200,Partly Cloudy,12.68888889,12.68888889,0.77,11.0124,359,16.1,1014.66
2014-06-19 08:00:00.000 +0200,Mostly Cloudy,18.7,18.7,0.57,7.5187,40,15.1823,1013.52
2014-06-19 16:00:00.000 +0200,Mostly Cloudy,27.24444444,26.36111111,0.24,15.3755,359,16.1,1009.73
2014-06-02 00:00:00.000 +0200,Mostly Cloudy,12.75555556,12.75555556,0.86,6.4078,281,16.1,1014.24
2014-06-02 08:00:00.000 +0200,Mostly Cloudy,14.96111111,14.96111111,0.8,7.7441,244,15.1823,1014.99
2014-06-02 16:00:00.000 +0200,Mostly Cloudy,15.38888889,15.38888889,0.8,16.5025,20,5.2164,1014.1
2014-06-20 00:00:00.000 +0200,Mostly Cloudy,15.45,15.45,0.75,5.6511,141,16.1,1009.64
2014-06-20 08:00:00.000 +0200,Mostly Cloudy,19.82222222,19.82222222,0.57,15.6492,304,15.3111,1009.21
2014-06-20 16:00:00.000 +0200,Partly Cloudy,23.81666667,23.81666667,0.32,27.3861,329,16.1,1008.94
2014-06-21 00:00:00.000 +0200,Mostly Cloudy,15.57777778,15.57777778,0.55,13.9587,281,16.1,1011.86
2014-06-21 08:00:00.000 +0200,Partly Cloudy,17.05555556,17.05555556,0.56,12.2682,327,15.1823,1015.05
2014-06-21 16:00:00.000 +0200,Mostly Cloudy,22.2,22.2,0.33,11.4471,291,16.1,1014.81
2014-06-22 00:00:00.000 +0200,Mostly Cloudy,12.71111111,12.71111111,0.72,3.3327,273,16.1,1017.2
2014-06-22 08:00:00.000 +0200,Mostly Cloudy,19.82222222,19.82222222,0.42,1.9159,312,15.5526,1018.61
2014-06-22 16:00:00.000 +0200,Mostly Cloudy,26.12777778,26.12777778,0.31,8.5008,266,16.1,1017.06
2014-06-23 00:00:00.000 +0200,Partly Cloudy,15.56111111,15.56111111,0.75,6.2468,71,16.1,1018.48
2014-06-23 08:00:00.000 +0200,Partly Cloudy,20.92777778,20.92777778,0.6,7.8246,182,10.5777,1018.44
2014-06-23 16:00:00.000 +0200,Mostly Cloudy,24.32777778,24.32777778,0.56,4.6529,356,10.2557,1016.86
2014-06-24 00:00:00.000 +0200,Partly Cloudy,18.75,18.75,0.8,6.44,190,16.1,1015.39
2014-06-24 08:00:00.000 +0200,Mostly Cloudy,18,18,0.85,14.6832,336,10.2235,1014.11
2014-06-24 16:00:00.000 +0200,Mostly Cloudy,22.63333333,22.63333333,0.63,2.8658,234,9.6117,1013.41
2014-06-25 00:00:00.000 +0200,Mostly Cloudy,16.59444444,16.59444444,0.9,3.381,347,9.982,1013.56
2014-06-25 08:00:00.000 +0200,Overcast,16.07222222,16.07222222,0.88,5.1198,340,5.0715,1011.09
2014-06-25 16:00:00.000 +0200,Mostly Cloudy,17.17777778,17.17777778,0.87,4.6851,12,8.1305,1007.38
2014-06-26 00:00:00.000 +0200,Mostly Cloudy,15.62777778,15.62777778,0.93,11.27,260,15.8263,1007.82
2014-06-26 08:00:00.000 +0200,Partly Cloudy,15.96111111,15.96111111,0.72,20.5919,291,9.982,1012.09
2014-06-26 16:00:00.000 +0200,Mostly Cloudy,22.19444444,22.19444444,0.39,17.2592,300,16.1,1013.71
2014-06-27 00:00:00.000 +0200,Partly Cloudy,12.68888889,12.68888889,0.83,2.9463,239,16.1,1015.41
2014-06-27 08:00:00.000 +0200,Partly Cloudy,15.86111111,15.86111111,0.73,12.4614,26,15.1823,1017.07
2014-06-27 16:00:00.000 +0200,Mostly Cloudy,23.86111111,23.86111111,0.34,9.3863,340,16.1,1017.93
2014-06-28 00:00:00.000 +0200,Partly Cloudy,12.73333333,12.73333333,0.9,3.22,310,16.1,1019.9
2014-06-28 08:00:00.000 +0200,Partly Cloudy,20.77777778,20.77777778,0.45,1.9964,128,15.5526,1020.01
2014-06-28 16:00:00.000 +0200,Mostly Cloudy,27.19444444,26.51111111,0.29,3.5259,192,16.1,1017.18
2014-06-29 00:00:00.000 +0200,Partly Cloudy,17.77777778,17.77777778,0.7,14.1197,140,16.1,1016.06
2014-06-29 08:00:00.000 +0200,Partly Cloudy,21.05555556,21.05555556,0.65,19.1268,150,15.1823,1013.74
2014-06-29 16:00:00.000 +0200,Overcast,30.08888889,29.72777778,0.39,17.4846,192,16.1,1011.02
2014-06-03 00:00:00.000 +0200,Mostly Cloudy,12.10555556,12.10555556,0.93,3.0107,38,8.4203,1015.82
2014-06-03 08:00:00.000 +0200,Mostly Cloudy,14.98333333,14.98333333,0.8,1.932,101,9.982,1015.91
2014-06-03 16:00:00.000 +0200,Mostly Cloudy,21.07222222,21.07222222,0.41,3.4615,350,10.2557,1014.11
2014-06-30 00:00:00.000 +0200,Partly Cloudy,22.22222222,22.22222222,0.62,17.1304,150,16.1,1009.03
2014-06-30 08:00:00.000 +0200,Mostly Cloudy,22.73333333,22.73333333,0.52,25.5185,159,15.5526,1005.81
2014-06-30 16:00:00.000 +0200,Overcast,17.2,17.2,0.93,15.6814,242,9.982,1009.99
2014-06-04 00:00:00.000 +0200,Partly Cloudy,12.08333333,12.08333333,0.86,6.2951,330,16.1,1014.23
2014-06-04 08:00:00.000 +0200,Partly Cloudy,17.62222222,17.62222222,0.59,7.5509,75,15.1823,1012.94
2014-06-04 16:00:00.000 +0200,Partly Cloudy,24.81666667,24.81666667,0.32,4.5563,44,16.1,1010.91
2014-06-05 00:00:00.000 +0200,Clear,13.72777778,13.72777778,0.83,3.22,30,16.1,1012.21
2014-06-05 08:00:00.000 +0200,Partly Cloudy,19.84444444,19.84444444,0.62,1.7066,112,15.1823,1013.53
2014-06-05 16:00:00.000 +0200,Partly Cloudy,27.15,26.44444444,0.28,7.3899,299,15.8263,1013.62
2014-06-06 00:00:00.000 +0200,Partly Cloudy,16.59444444,16.59444444,0.71,3.3166,347,16.1,1016.03
2014-06-06 08:00:00.000 +0200,Partly Cloudy,19.94444444,19.94444444,0.65,10.2396,330,15.1823,1017.74
2014-06-06 16:00:00.000 +0200,Partly Cloudy,27.71111111,26.94444444,0.31,12.5258,282,16.1,1016.23
2014-06-07 00:00:00.000 +0200,Clear,17.57777778,17.57777778,0.71,6.44,310,16.1,1017.45
2014-06-07 08:00:00.000 +0200,Partly Cloudy,20.99444444,20.99444444,0.65,10.6582,26,15.1823,1018.1
2014-06-07 16:00:00.000 +0200,Partly Cloudy,29.92777778,29,0.34,10.4972,351,16.1,1016.75
2014-06-08 00:00:00.000 +0200,Clear,17.62222222,17.62222222,0.75,6.1502,330,16.1,1018.65
2014-06-08 08:00:00.000 +0200,Partly Cloudy,22.80555556,22.80555556,0.65,8.9838,1,15.5526,1019.51
2014-06-08 16:00:00.000 +0200,Mostly Cloudy,31.11111111,29.59444444,0.27,10.9963,20,16.1,1018.64
2014-06-09 00:00:00.000 +0200,Clear,18.2,18.2,0.76,6.279,339,16.1,1019.85
2014-06-09 08:00:00.000 +0200,Partly Cloudy,23.82222222,23.82222222,0.58,9.1448,13,15.5526,1020.1
2014-06-09 16:00:00.000 +0200,Partly Cloudy,32.75555556,30.93888889,0.23,11.0446,353,16.1,1018.34
2014-03-01 00:00:00.000 +0100,Partly Cloudy,3.272222222,1.583333333,0.89,6.4883,142,8.1305,1010.07
2014-03-01 08:00:00.000 +0100,Partly Cloudy,2.688888889,-1.411111111,0.9,17.0177,140,4.9105,1009.96
2014-03-01 16:00:00.000 +0100,Partly Cloudy,12.88888889,12.88888889,0.48,15.3594,120,15.5204,1006.02
2014-03-10 00:00:00.000 +0100,Clear,6.044444444,2.777777778,0.62,16.9533,39,16.0517,1028.67
2014-03-10 08:00:00.000 +0100,Mostly Cloudy,2.916666667,-0.433333333,0.7,12.9605,51,16.1,1029.42
2014-03-10 16:00:00.000 +0100,Overcast,11.88333333,11.88333333,0.31,10.0142,58,15.5526,1025.7
2014-03-11 00:00:00.000 +0100,Mostly Cloudy,0.561111111,0.561111111,0.77,3.0268,253,16.0517,1024.94
2014-03-11 08:00:00.000 +0100,Partly Cloudy,2.827777778,0.216666667,0.69,9.4507,20,10.2557,1025.33
2014-03-11 16:00:00.000 +0100,Clear,14.01666667,14.01666667,0.21,15.617,19,15.5526,1024.38
2014-03-12 00:00:00.000 +0100,Clear,2.116666667,2.116666667,0.67,3.3327,323,15.8263,1027.67
2014-03-12 08:00:00.000 +0100,Clear,7.05,4.355555556,0.56,14.5705,352,15.8263,1029.27
2014-03-12 16:00:00.000 +0100,Partly Cloudy,15.05555556,15.05555556,0.26,21.4613,352,15.5526,1027.73
2014-03-13 00:00:00.000 +0100,Clear,5.844444444,3.011111111,0.52,13.685,20,16.1,1029.98
2014-03-13 08:00:00.000 +0100,Clear,6.094444444,3.544444444,0.55,12.3165,20,16.1,1030.86
2014-03-13 16:00:00.000 +0100,Clear,15.95555556,15.95555556,0.25,10.0786,27,15.5526,1027.59
2014-03-14 00:00:00.000 +0100,Clear,3.155555556,3.155555556,0.63,3.2039,281,15.7297,1027.43
2014-03-14 08:00:00.000 +0100,Clear,8.716666667,8.716666667,0.58,0.1449,270,11.8979,1026.9
2014-03-14 16:00:00.000 +0100,Clear,18.65555556,18.65555556,0.22,3.9928,284,15.5204,1022.36
2014-03-15 00:00:00.000 +0100,Clear,5.494444444,3.15,0.65,10.5616,161,15.8263,1020.58
2014-03-15 08:00:00.000 +0100,Partly Cloudy,7.811111111,6.372222222,0.63,8.3398,210,9.982,1015.77
2014-03-15 16:00:00.000 +0100,Overcast,17.04444444,17.04444444,0.38,16.5669,273,15.1662,1006.49
2014-03-16 00:00:00.000 +0100,Partly Cloudy,6.083333333,2.438888889,0.73,20.1411,309,16.1,1013.37
2014-03-16 08:00:00.000 +0100,Overcast,7.222222222,4.583333333,0.79,14.4417,232,9.9015,1011.93
2014-03-16 16:00:00.000 +0100,Mostly Cloudy,13.91111111,13.91111111,0.48,29.6401,269,10.3523,1006.77
2014-03-17 00:00:00.000 +0100,Breezy and Mostly Cloudy,13.79444444,13.79444444,0.57,34.5667,309,16.1,1011.61
2014-03-17 08:00:00.000 +0100,Mostly Cloudy,14.81666667,14.81666667,0.48,25.4058,308,16.1,1015
2014-03-17 16:00:00.000 +0100,Partly Cloudy,17.41666667,17.41666667,0.42,22.3629,313,15.5526,1015.4
2014-03-18 00:00:00.000 +0100,Partly Cloudy,5.172222222,5.172222222,0.85,3.7191,268,16.0517,1017.72
2014-03-18 08:00:00.000 +0100,Partly Cloudy,11.95,11.95,0.58,20.769,280,16.0517,1018.93
2014-03-18 16:00:00.000 +0100,Mostly Cloudy,18.8,18.8,0.35,11.8496,221,15.5526,1016.01
2014-03-19 00:00:00.000 +0100,Overcast,10.02222222,10.02222222,0.71,10.8675,170,15.9229,1014.36
2014-03-19 08:00:00.000 +0100,Mostly Cloudy,12.13333333,12.13333333,0.66,17.549,280,9.982,1014.54
2014-03-19 16:00:00.000 +0100,Mostly Cloudy,14.83888889,14.83888889,0.43,22.9425,310,10.5777,1019.15
2014-03-02 00:00:00.000 +0100,Clear,4.283333333,1.066666667,0.79,13.8621,118,16.0517,1004.98
2014-03-02 08:00:00.000 +0100,Overcast,2.822222222,0.316666667,0.89,9.0321,21,7.8407,1003.5
2014-03-02 16:00:00.000 +0100,Overcast,8.133333333,6.188888889,0.74,11.27,359,12.0428,1002.21
2014-03-20 00:00:00.000 +0100,Partly Cloudy,7.872222222,5.444444444,0.68,14.007,261,16.1,1024.32
2014-03-20 08:00:00.000 +0100,Partly Cloudy,12.66666667,12.66666667,0.52,16.9694,289,16.1,1026.5
2014-03-20 16:00:00.000 +0100,Mostly Cloudy,18.92777778,18.92777778,0.27,10.0303,259,15.5526,1024.56
2014-03-21 00:00:00.000 +0100,Partly Cloudy,6.977777778,4.927777778,0.76,10.5455,160,16.1,1024.89
2014-03-21 08:00:00.000 +0100,Partly Cloudy,11.01666667,11.01666667,0.66,15.4399,141,15.9229,1022.69
2014-03-21 16:00:00.000 +0100,Partly Cloudy,21.13333333,21.13333333,0.28,21.3647,168,15.5526,1016.88
2014-03-22 00:00:00.000 +0100,Partly Cloudy,8.733333333,6.45,0.68,14.329,170,16.1,1016.37
2014-03-22 08:00:00.000 +0100,Mostly Cloudy,12.68888889,12.68888889,0.55,15.4721,179,16.1,1015.23
2014-03-22 16:00:00.000 +0100,Partly Cloudy,21.06666667,21.06666667,0.29,21.896,225,15.5526,1010.46
2014-03-23 00:00:00.000 +0100,Partly Cloudy,11.09444444,11.09444444,0.66,10.7065,190,16.1,1010.17
2014-03-23 08:00:00.000 +0100,Mostly Cloudy,14.72777778,14.72777778,0.56,12.4936,151,16.1,1009.03
2014-03-23 16:00:00.000 +0100,Mostly Cloudy,17.51111111,17.51111111,0.51,12.5741,209,10.2718,1004.63
2014-03-24 00:00:00.000 +0100,Mostly Cloudy,11.15555556,11.15555556,0.64,13.7977,169,16.1,1004.93
2014-03-24 08:00:00.000 +0100,Overcast,8.772222222,7.45,0.93,8.6135,352,6.1663,1006.14
2014-03-24 16:00:00.000 +0100,Overcast,8.855555556,7.438888889,0.89,9.1609,290,9.982,1005.94
2014-03-25 00:00:00.000 +0100,Mostly Cloudy,5.022222222,1.927777778,0.85,14.1519,271,16.1,1007.72
2014-03-25 08:00:00.000 +0100,Partly Cloudy,6.088888889,2.211111111,0.76,22.218,290,9.982,1009.5
2014-03-25 16:00:00.000 +0100,Mostly Cloudy,12.08888889,12.08888889,0.42,14.6188,284,10.5777,1008.97
2014-03-26 00:00:00.000 +0100,Partly Cloudy,2.066666667,2.066666667,0.85,3.2039,291,15.8263,1011.52
2014-03-26 08:00:00.000 +0100,Mostly Cloudy,6.9,6.272222222,0.74,4.9588,105,8.05,1013.33
2014-03-26 16:00:00.000 +0100,Mostly Cloudy,12.9,12.9,0.49,16.3415,31,10.5777,1013.19
2014-03-27 00:00:00.000 +0100,Overcast,8.194444444,6.355555556,0.76,10.7387,10,15.8263,1014.95
2014-03-27 08:00:00.000 +0100,Mostly Cloudy,9.838888889,8.227777778,0.77,11.3505,60,10.2074,1014.8
2014-03-27 16:00:00.000 +0100,Partly Cloudy,16,16,0.42,23.7797,65,10.3523,1010.83
2014-03-28 00:00:00.000 +0100,Overcast,9.372222222,6.9,0.68,17.1143,40,16.1,1010.68
